movie_title,release_year,genres,imdb_score,budget,gross,director_name,director_facebook_likes,num_critic_for_reviews,actor_3_name,actor_3_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_1_name,actor_1_facebook_likes,movie_facebook_likes,cast_total_facebook_likes,num_voted_users,world_population
Don't Be Afraid of the Dark,2010,Fantasy|Horror|Thriller,5.6,25000000.0,24042490.0,Troy Nixey,24.0,298.0,Jack Thompson,155.0,Alan Dale,441.0,Bailee Madison,3000.0,10000,3744,40776,6969894715.0
Punch-Drunk Love,2002,Comedy|Drama|Romance|Thriller,7.3,25000000.0,17791031.0,Paul Thomas Anderson,0.0,251.0,Don McManus,98.0,Emily Watson,876.0,Adam Sandler,11000.0,0,11994,109855,6308284566.0
Unaccompanied Minors,2006,Adventure|Comedy|Family|Romance,5.1,26000000.0,16647384.0,Paul Feig,176.0,73.0,B.J. Novak,825.0,Rob Riggle,839.0,Tyler James Williams,931.0,498,4431,8398,6635162568.0
The Ruins,2008,Horror,5.9,8000000.0,17427926.0,Carter Smith,27.0,233.0,Sergio Calderón,49.0,Jonathan Tucker,664.0,Laura Ramsey,960.0,0,1749,60062,6801421733.0
The Next Best Thing,2000,Comedy|Drama|Romance,4.7,25000000.0,14983572.0,John Schlesinger,154.0,86.0,Illeana Douglas,347.0,Rupert Everett,692.0,Mark Valley,774.0,378,2498,9361,6144444748.0
My Soul to Take,2010,Horror|Mystery|Thriller,4.8,25000000.0,14637490.0,Wes Craven,0.0,160.0,Zena Grey,255.0,Emily Meade,374.0,Frank Grillo,798.0,0,2537,16411,6969894715.0
The Girl Next Door,2004,Comedy|Drama|Romance,6.8,25000000.0,14589444.0,Luke Greenfield,42.0,126.0,Jacob Young,111.0,Timothy Bottoms,155.0,Chris Marquette,355.0,0,911,171151,6471033757.0
Maximum Risk,1996,Action|Crime|Mystery|Romance|Thriller,5.4,25000000.0,14095303.0,Ringo Lam,17.0,50.0,Paul Ben-Victor,218.0,Zach Grenier,246.0,Natasha Henstridge,900.0,503,1634,15814,5811694918.0
Shark Night 3D,2011,Horror|Thriller,4.0,25000000.0,18860403.0,David R. Ellis,160.0,231.0,Katharine McPhee,852.0,Joel David Moore,936.0,Chris Zylka,963.0,0,4952,20823,7053988749.0
Lifeforce,1985,Action|Horror|Sci-Fi|Thriller,6.1,25000000.0,48468407.52680933,Tobe Hooper,365.0,159.0,Peter Firth,141.0,Steve Railsback,246.0,Frank Finlay,338.0,0,1008,15531,4850182355.0
A Perfect Plan,2012,Comedy|Romance,6.3,17000000.0,48468407.52680933,Pascal Chaumeil,8.0,58.0,Alice Pol,8.0,Malonn Lévana,20.0,Dany Boon,172.0,853,210,5525,7141430933.0
Abandon,2002,Drama|Music|Mystery|Romance|Thriller,4.9,25000000.0,10719367.0,Stephen Gaghan,79.0,72.0,Tony Goldwyn,956.0,Zooey Deschanel,11000.0,Charlie Hunnam,16000.0,261,28987,7909,6308284566.0
The Possession,2012,Horror|Thriller,5.9,14000000.0,49122319.0,Ole Bornedal,30.0,264.0,Natasha Calis,309.0,Madison Davenport,459.0,Kyra Sedgwick,941.0,17000,2348,47169,7141430933.0
Mrs. Winterbourne,1996,Comedy|Drama|Romance,6.2,25000000.0,10070000.0,Richard Benjamin,121.0,20.0,Cathryn de Prume,354.0,Jane Krakowski,624.0,Brendan Fraser,3000.0,491,5023,5668,5811694918.0
Say It Isn't So,2001,Comedy|Romance,4.9,25000000.0,5516708.0,J.B. Rogers,6.0,87.0,Jack Plotnick,248.0,Chris Klein,841.0,Eddie Cibrian,849.0,295,2413,11375,6226487141.0
BloodRayne,2005,Action|Adventure|Fantasy|Horror,2.9,25000000.0,1550000.0,Uwe Boll,892.0,143.0,Michael Paré,492.0,Udo Kier,595.0,Meat Loaf,783.0,937,2930,30628,6552787172.0
The Best Offer,2013,Crime|Drama|Mystery|Romance,7.8,13500000.0,85433.0,Giuseppe Tornatore,911.0,124.0,Liya Kebede,232.0,Sean Buchanan,234.0,Jim Sturgess,5000.0,31000,5954,69676,7229458453.0
Love Ranch,2010,Comedy|Drama|Romance|Sport,5.7,25000000.0,134904.0,Taylor Hackford,138.0,49.0,Gil Birmingham,416.0,Bai Ling,581.0,Scout Taylor-Compton,908.0,636,3204,2395,6969894715.0
Ironclad,2011,Action|Adventure|History|Romance,6.2,25000000.0,48468407.52680933,Jonathan English,9.0,91.0,Derek Jacobi,520.0,Mackenzie Crook,870.0,Jason Flemyng,1000.0,0,3287,34338,7053988749.0
Dangerous Liaisons,1988,Drama|Romance,7.7,14000000.0,34700000.0,Stephen Frears,350.0,51.0,Swoosie Kurtz,418.0,Peter Capaldi,17000.0,Keanu Reeves,18000.0,0,35501,52846,5113495865.0
Scream 2,1997,Horror|Mystery,6.1,24000000.0,101334374.0,Wes Craven,0.0,195.0,Kevin Williamson,221.0,Jada Pinkett Smith,851.0,Omar Epps,865.0,0,2321,124941,5896174827.0
Think Like a Man Too,2014,Comedy|Romance,5.7,24000000.0,65182182.0,Tim Story,167.0,52.0,David Walton,676.0,Regina Hall,807.0,Romany Malco,966.0,3000,4830,15310,7317304568.0
Footloose,1984,Drama|Music|Romance,6.5,8200000.0,80000000.0,Herbert Ross,71.0,60.0,Lori Singer,304.0,Chris Penn,455.0,Dianne Wiest,967.0,0,1962,51459,4766740755.0
I Still Know What You Did Last Summer,1998,Horror|Mystery,4.6,24000000.0,39989008.0,Danny Cannon,41.0,125.0,Bill Cobbs,970.0,Mekhi Phifer,1000.0,Muse Watson,45000.0,891,49847,55398,5979851049.0
Return to Me,2000,Comedy|Drama|Romance,6.9,24000000.0,32662299.0,Bonnie Hunt,597.0,106.0,Bonnie Hunt,597.0,Jim Belushi,854.0,Minnie Driver,893.0,0,3946,16469,6144444748.0
Zack and Miri Make a Porno,2008,Comedy|Romance,6.6,24000000.0,31452765.0,Kevin Smith,0.0,247.0,Jennifer Schwalbach Smith,92.0,Jeff Anderson,216.0,Gerry Bednob,218.0,0,638,149835,6801421733.0
Win a Date with Tad Hamilton!,2004,Comedy|Romance,5.6,24000000.0,16964743.0,Robert Luketic,126.0,84.0,Nathan Lane,886.0,Gary Cole,989.0,Topher Grace,2000.0,876,4681,22844,6471033757.0
I Don't Know How She Does It,2011,Comedy|Romance,4.9,24000000.0,9639242.0,Douglas McGrath,41.0,169.0,Jessica Szohr,847.0,Busy Philipps,1000.0,Olivia Munn,2000.0,0,5470,16437,7053988749.0
Piranha 3D,2010,Comedy|Horror,5.5,24000000.0,25003072.0,Alexandre Aja,192.0,365.0,Jessica Szohr,847.0,Kelly Brook,859.0,Adam Scott,3000.0,13000,5737,72552,6969894715.0
The Bridge of San Luis Rey,2004,Drama|Romance,5.1,24000000.0,42880.0,Mary McGuckian,6.0,16.0,Geraldine Chaplin,382.0,F. Murray Abraham,670.0,Robert De Niro,22000.0,181,23769,2919,6471033757.0
Zombieland,2009,Adventure|Comedy|Horror|Sci-Fi,7.7,23600000.0,75590286.0,Ruben Fleischer,181.0,445.0,Derek Graf,11.0,Bill Murray,13000.0,Emma Stone,15000.0,26000,28011,386217,6885608628.0
Final Destination,2000,Horror|Thriller,6.7,23000000.0,53302314.0,James Wong,70.0,211.0,Kerr Smith,591.0,Brendan Fehr,847.0,Daniel Roebuck,1000.0,0,3345,181058,6144444748.0
Pitch Black,2000,Horror|Sci-Fi,7.1,23000000.0,39235088.0,David Twohy,123.0,214.0,Cole Hauser,787.0,Radha Mitchell,991.0,Vin Diesel,14000.0,5000,16196,193962,6144444748.0
Someone Like You...,2001,Comedy|Romance,6.1,23000000.0,27338033.0,Tony Goldwyn,956.0,92.0,Catherine Dent,99.0,Ellen Barkin,551.0,Hugh Jackman,20000.0,0,20798,19709,6226487141.0
Her,2013,Drama|Romance|Sci-Fi,8.0,23000000.0,25556065.0,Spike Jonze,0.0,574.0,Matt Letscher,105.0,Brian Johnson,128.0,Scarlett Johansson,19000.0,148000,19359,355126,7229458453.0
Jaws: The Revenge,1987,Adventure|Horror|Thriller,2.8,23000000.0,20763013.0,Joseph Sargent,114.0,80.0,Lynn Whitfield,434.0,Mario Van Peebles,535.0,Judith Barsi,912.0,0,2355,30840,5024401475.0
The End of the Affair,1999,Drama|Romance,7.2,23000000.0,10660147.0,Neil Jordan,277.0,90.0,James Bolam,57.0,Ian Hart,261.0,Stephen Rea,327.0,0,672,17740,6062415429.0
Chéri,2009,Comedy|Drama|Romance,6.2,23000000.0,2708188.0,Stephen Frears,350.0,155.0,Gaye Brown,30.0,Iben Hjejle,123.0,Tom Burke,201.0,0,365,8924,6885608628.0
1408,2007,Fantasy|Horror,6.8,25000000.0,71975611.0,Mikael Håfström,101.0,314.0,Alexandra Silber,23.0,Kim Thomson,25.0,Drew Powell,129.0,11000,214,209396,6717583637.0
Ghost,1990,Drama|Fantasy|Romance|Thriller,7.0,22000000.0,217631306.0,Jerry Zucker,109.0,77.0,Phil Leeds,71.0,Tony Goldwyn,956.0,Demi Moore,2000.0,0,3100,154199,5293498452.0
There's Something About Mary,1998,Comedy|Romance,7.1,23000000.0,176483808.0,Bobby Farrelly,101.0,171.0,Richard Tyson,743.0,Lin Shaye,852.0,Sarah Silverman,931.0,0,4664,247289,5979851049.0
The Bridges of Madison County,1995,Drama|Romance,7.5,35000000.0,70960517.0,Clint Eastwood,16000.0,69.0,Debra Monk,86.0,Meryl Streep,11000.0,Clint Eastwood,16000.0,0,27237,54631,5726848893.0
Shadowlands,1993,Biography|Drama|Romance,7.4,22000000.0,25842000.0,Richard Attenborough,0.0,23.0,Julian Fellowes,266.0,James Frain,1000.0,Anthony Hopkins,12000.0,2000,13619,13455,5556732311.0
Saving Silverman,2001,Comedy|Crime|Romance,5.9,22000000.0,19351569.0,Dennis Dugan,221.0,97.0,Kyle Gass,110.0,Neil Diamond,226.0,Amanda Detmer,240.0,739,664,33287,6226487141.0
Summer of Sam,1999,Crime|Drama|Romance|Thriller,6.6,22000000.0,19283782.0,Spike Lee,0.0,85.0,Mike Starr,854.0,Jennifer Esposito,911.0,Mira Sorvino,978.0,0,5386,31227,6062415429.0
Darling Lili,1970,Comedy|Drama|Musical|Romance|War,6.2,25000000.0,5000000.0,Blake Edwards,688.0,22.0,Jeremy Kemp,42.0,Vernon Dobtcheff,50.0,Rock Hudson,638.0,104,788,1547,3690229198.0
Dudley Do-Right,1999,Comedy|Family|Romance,3.8,22000000.0,9694105.0,Hugh Wilson,37.0,41.0,Eric Idle,795.0,Alex Rocco,968.0,Brendan Fraser,3000.0,272,5568,8176,6062415429.0
The Libertine,2004,Drama|Romance,6.4,39752620.436387606,4829497.0,Laurence Dunmore,2.0,111.0,Richard Coyle,567.0,Jack Davenport,1000.0,Johnny Depp,40000.0,0,42484,31433,6471033757.0
Joyeux Noel,2005,Drama|History|Music|Romance|War,7.8,22000000.0,1050445.0,Christian Carion,13.0,115.0,Ian Richardson,140.0,Dany Boon,172.0,Gary Lewis,203.0,11000,773,21394,6552787172.0
Hit and Run,2012,Action|Comedy|Romance,6.1,2000000.0,13746550.0,David Palmer,21.0,176.0,Beau Bridges,552.0,Tom Arnold,618.0,Bradley Cooper,14000.0,0,15922,29322,7141430933.0
To Rome with Love,2012,Comedy|Romance,6.3,17000000.0,16684352.0,Woody Allen,11000.0,275.0,Alessandra Mastronardi,159.0,Judy Davis,223.0,Ornella Muti,385.0,18000,1205,67893,7141430933.0
Silver Linings Playbook,2012,Comedy|Drama|Romance,7.8,21000000.0,132088910.0,David O. Russell,737.0,539.0,Bradley Cooper,14000.0,Robert De Niro,22000.0,Jennifer Lawrence,34000.0,117000,72115,533607,7141430933.0
The Rage: Carrie 2,1999,Horror|Sci-Fi|Thriller,4.6,21000000.0,17757087.0,Katt Shea,52.0,85.0,Eddie Kaye Thomas,484.0,Rachel Blanchard,490.0,Jason London,711.0,897,3162,13065,6062415429.0
The Bachelor            ,2002,Game-Show|Reality-TV|Romance,2.9,3000000.0,48468407.52680933,Steven Spielberg,686.5092123911724,5.0,Ben Mendelsohn,645.0097609561753,Morgan Freeman,1651.7544731610337,Chris Harrison,98.0,141,98,4398,6308284566.0
Away We Go,2009,Comedy|Drama|Romance,7.1,17000000.0,9430988.0,Sam Mendes,0.0,217.0,Carmen Ejogo,374.0,Jim Gaffigan,472.0,Catherine O'Hara,925.0,7000,1997,45992,6885608628.0
Moonlight Mile,2002,Drama|Romance,6.7,21000000.0,6830957.0,Brad Silberling,52.0,111.0,Bob Clendenin,347.0,Holly Hunter,1000.0,Jake Gyllenhaal,15000.0,365,16692,11983,6308284566.0
Molly,1999,Comedy|Drama|Romance,5.8,21000000.0,15593.0,John Duigan,18.0,16.0,Sarah Wynter,186.0,Jill Hennessy,419.0,Elaine Hendrix,670.0,284,1562,2295,6062415429.0
eXistenZ,1999,Horror|Sci-Fi|Thriller,6.8,31000000.0,2840417.0,David Cronenberg,0.0,196.0,Callum Rennie,716.0,Sarah Polley,900.0,Jennifer Jason Leigh,1000.0,6000,2990,77493,6062415429.0
Pulse,2006,Drama|Horror|Sci-Fi|Thriller,4.7,20000000.0,20259297.0,Jim Sonzero,2.0,148.0,Rick Gonzalez,807.0,Christina Milian,1000.0,Ian Somerhalder,16000.0,0,19952,24969,6635162568.0
The Silence of the Lambs,1991,Crime|Drama|Horror|Thriller,8.6,19000000.0,130727000.0,Jonathan Demme,438.0,185.0,Anthony Heald,173.0,Scott Glenn,826.0,Anthony Hopkins,12000.0,40000,13184,887467,5382640911.0
Jaws 2,1978,Adventure|Horror|Thriller,5.7,20000000.0,102922376.0,Jeannot Szwarc,82.0,75.0,Joseph Mascolo,85.0,Murray Hamilton,366.0,Roy Scheider,813.0,0,1520,51314,4289852068.0
Beverly Hills Chihuahua,2008,Adventure|Comedy|Drama|Family|Romance,3.7,20000000.0,94497271.0,Raja Gosnell,67.0,100.0,Ali Hillis,597.0,Nick Zano,641.0,Jamie Lee Curtis,2000.0,0,4729,17829,6801421733.0
The Conjuring,2013,Horror|Mystery|Thriller,7.5,20000000.0,137387272.0,James Wan,0.0,511.0,Hayley McFarland,697.0,Lili Taylor,960.0,Mackenzie Foy,6000.0,131000,9049,300110,7229458453.0
Are We There Yet?,2005,Adventure|Comedy|Family|Romance,4.6,32000000.0,82301521.0,Brian Levant,32.0,75.0,Jay Mohr,563.0,Tracy Morgan,642.0,Nia Long,826.0,773,3558,22679,6552787172.0
The Last Song,2010,Drama|Family|Music|Romance,5.8,20000000.0,62933793.0,Julie Anne Robinson,30.0,123.0,Melissa Ordway,318.0,Bobby Coleman,360.0,Kelly Preston,742.0,10000,2341,62421,6969894715.0
Drumline,2002,Comedy|Drama|Music|Romance,5.7,20000000.0,56398162.0,Charles Stone III,30.0,64.0,Jason Weaver,284.0,Nick Cannon,593.0,Leonard Roberts,962.0,2000,2390,28649,6308284566.0
Why Did I Get Married Too?,2010,Comedy|Drama|Romance,4.4,20000000.0,60072596.0,Tyler Perry,0.0,40.0,Tasha Smith,721.0,Cicely Tyson,907.0,Michael Jai White,2000.0,0,6657,7664,6969894715.0
Edward Scissorhands,1990,Fantasy|Romance,7.9,20000000.0,56362352.0,Tim Burton,13000.0,111.0,Conchata Ferrell,658.0,Dianne Wiest,967.0,Johnny Depp,40000.0,16000,42330,357581,5293498452.0
Me Before You,2016,Drama|Romance,7.6,20000000.0,56154094.0,Thea Sharrock,17.0,151.0,Brendan Coyle,418.0,Emilia Clarke,10000.0,Sam Claflin,11000.0,51000,21852,44723,7490956237.0
Date Movie,2006,Comedy|Romance,2.7,20000000.0,48546578.0,Aaron Seltzer,64.0,99.0,Fred Willard,729.0,Carmen Electra,869.0,Alyson Hannigan,3000.0,806,6539,50415,6635162568.0
Boogeyman,2005,Drama|Horror|Mystery|Thriller,4.1,20000000.0,46363118.0,Stephen Kay,19.0,140.0,Charles Mesure,349.0,Skye McCole Bartusiak,392.0,Barry Watson,526.0,1000,1383,25960,6552787172.0
Orphan,2009,Horror|Mystery|Thriller,7.0,39752620.436387606,41573740.0,Jaume Collet-Serra,174.0,265.0,Aryana Engineer,602.0,CCH Pounder,1000.0,Jimmy Bennett,87000.0,20000,88953,141663,6885608628.0
The Grudge 2,2006,Horror|Thriller,5.0,20000000.0,39143839.0,Takashi Shimizu,70.0,131.0,Matthew Knight,464.0,Sarah Roemer,884.0,Sarah Michelle Gellar,4000.0,930,5746,38658,6635162568.0
How Stella Got Her Groove Back,1998,Comedy|Drama|Romance,5.5,20000000.0,37672350.0,Kevin Rodney Sullivan,8.0,29.0,Barry Shabaka Henley,232.0,James Pickens Jr.,270.0,Richard Lawson,508.0,0,1660,5427,5979851049.0
Man of the Year,2006,Comedy|Drama|Romance|Thriller,6.2,20000000.0,37442180.0,Barry Levinson,272.0,111.0,Amy Poehler,1000.0,Tina Fey,2000.0,Robin Williams,49000.0,0,52571,28005,6635162568.0
Texas Chainsaw 3D,2013,Horror|Thriller,4.8,11000000.0,34334256.0,John Luessenhop,34.0,282.0,Shaun Sipos,322.0,Keram Malicki-Sánchez,333.0,Gunnar Hansen,383.0,16000,1945,35131,7229458453.0
Paint Your Wagon,1969,Comedy|Drama|Musical|Romance|Western,6.7,20000000.0,48468407.52680933,Joshua Logan,32.0,20.0,Ray Walston,417.0,Lee Marvin,756.0,Clint Eastwood,16000.0,0,17775,9352,3614592846.0
Ghost Ship,2002,Horror,5.5,35000000.0,30079316.0,Steve Beck,17.0,156.0,Francesca Rettondini,78.0,Ron Eldard,385.0,Isaiah Washington,534.0,0,1083,75920,6308284566.0
High Fidelity,2000,Comedy|Drama|Music|Romance,7.6,20000000.0,27277055.0,Stephen Frears,350.0,174.0,Lisa Bonet,619.0,Lili Taylor,960.0,Drake Bell,1000.0,10000,3141,143137,6144444748.0
One Missed Call,2008,Horror|Mystery,3.9,27000000.0,26876529.0,Eric Valette,2.0,141.0,Margaret Cho,270.0,Jason Beghe,297.0,Johnny Lewis,741.0,0,1834,26624,6801421733.0
The Bank Job,2008,Crime|Drama|Romance|Thriller,7.3,20000000.0,30028592.0,Roger Donaldson,79.0,222.0,Daniel Mays,287.0,Saffron Burrows,811.0,Jason Statham,26000.0,0,27755,152247,6801421733.0
Eternal Sunshine of the Spotless Mind,2004,Drama|Fantasy|Romance|Sci-Fi,8.3,20000000.0,34126138.0,Michel Gondry,1000.0,273.0,Tom Wilkinson,1000.0,Kirsten Dunst,4000.0,Kate Winslet,14000.0,52000,19364,666937,6471033757.0
You Again,2010,Comedy|Family|Romance,5.8,20000000.0,25677801.0,Andy Fickman,99.0,91.0,Christine Lakin,518.0,James Wolk,938.0,Jamie Lee Curtis,2000.0,0,4813,41273,6969894715.0
Nancy Drew,2007,Comedy|Crime|Family|Mystery|Romance|Thriller,5.9,20000000.0,25584685.0,Andrew Fleming,26.0,93.0,Tate Donovan,650.0,Laura Harring,669.0,Kay Panabaker,720.0,590,3327,15877,6717583637.0
Daybreakers,2009,Action|Horror|Sci-Fi|Thriller,6.5,20000000.0,29975979.0,Michael Spierig,35.0,292.0,Tiffany Lamb,16.0,Damien Garvey,37.0,Jay Laga'aia,125.0,0,189,105797,6885608628.0
She's Out of My League,2010,Comedy|Romance,6.4,20000000.0,31584722.0,Jim Field Smith,14.0,180.0,Geoff Stults,756.0,Kim Shaw,934.0,Mike Vogel,2000.0,0,5707,101730,6969894715.0
Monte Carlo,2011,Adventure|Comedy|Family|Romance,5.8,20000000.0,23179303.0,Thomas Bezucha,15.0,94.0,Brett Cullen,350.0,Luke Bracey,775.0,Leighton Meester,3000.0,6000,4257,32951,7053988749.0
Stay Alive,2006,Horror|Thriller,5.1,9000000.0,23078294.0,William Brent Bell,19.0,112.0,Samaire Armstrong,806.0,Frankie Muniz,934.0,Adam Goldberg,1000.0,0,3590,25870,6635162568.0
Quigley Down Under,1990,Action|Adventure|Drama|Romance|Western,6.8,20000000.0,21413105.0,Simon Wincer,23.0,20.0,Ben Mendelsohn,748.0,Tom Selleck,19000.0,Alan Rickman,25000.0,0,45841,15230,5293498452.0
Alpha and Omega,2010,Adventure|Animation|Comedy|Family|Romance,5.3,20000000.0,25077977.0,Anthony Bell,0.0,84.0,Christine Lakin,518.0,Larry Miller,611.0,Kevin Sussman,681.0,0,2486,10986,6969894715.0
The Covenant,2006,Action|Fantasy|Horror|Thriller,5.3,20000000.0,23292105.0,Renny Harlin,212.0,120.0,Toby Hemingway,637.0,Kyle Schmid,917.0,Laura Ramsey,960.0,3000,3261,39541,6635162568.0
Vampires,1998,Action|Horror|Thriller,6.1,20000000.0,20241395.0,John Carpenter,0.0,114.0,Maximilian Schell,877.0,Cary-Hiroyuki Tagawa,1000.0,Sheryl Lee,2000.0,0,5123,42664,5979851049.0
Psycho,1960,Horror|Mystery|Thriller,8.5,806947.0,32000000.0,Alfred Hitchcock,13000.0,290.0,John Gavin,285.0,Vera Miles,332.0,Janet Leigh,606.0,18000,1885,422432,3031517384.0
My Best Friend's Girl,2008,Comedy|Romance,5.9,40000000.0,19151864.0,Howard Deutch,41.0,80.0,Riki Lindhome,490.0,Taran Killam,500.0,Dane Cook,1000.0,0,3301,36983,6801421733.0
Endless Love,2014,Drama|Romance,6.3,20000000.0,23393765.0,Shana Feste,19.0,98.0,Rhys Wakefield,942.0,Bruce Greenwood,989.0,Alex Pettyfer,15000.0,0,18760,31323,7317304568.0
Silent Hill: Revelation 3D,2012,Adventure|Drama|Horror|Mystery|Thriller,5.0,20000000.0,17529157.0,Michael J. Bassett,83.0,173.0,Martin Donovan,206.0,Deborah Kara Unger,494.0,Radha Mitchell,991.0,25000,2173,49888,7141430933.0
From Dusk Till Dawn,1996,Crime|Fantasy|Horror,7.3,19000000.0,25753840.0,Robert Rodriguez,0.0,165.0,Cheech Marin,844.0,Salma Hayek,4000.0,Quentin Tarantino,16000.0,12000,23296,219091,5811694918.0
Home for the Holidays,1995,Comedy|Drama|Romance,6.6,20000000.0,17518220.0,Jodie Foster,0.0,45.0,Steve Guttenberg,801.0,Holly Hunter,1000.0,Robert Downey Jr.,21000.0,0,25263,9105,5726848893.0
A Guy Thing,2003,Comedy|Romance,5.6,20000000.0,15408822.0,Chris Koch,13.0,81.0,James Brolin,499.0,Lochlyn Munro,555.0,Thomas Lennon,651.0,401,2698,14147,6389592840.0
Loser,2000,Comedy|Romance,5.3,20000000.0,15464026.0,Amy Heckerling,143.0,81.0,Zak Orth,153.0,Robert Miano,216.0,Andy Dick,302.0,1000,1189,23076,6144444748.0
What's Your Number?,2011,Comedy|Romance,6.0,20000000.0,13987482.0,Mark Mylod,20.0,151.0,Ed Begley Jr.,783.0,Ari Graynor,904.0,Chris Evans,11000.0,0,15713,58957,7053988749.0
The Quiet American,2002,Drama|Mystery|Romance|Thriller|War,7.1,30000000.0,12987647.0,Phillip Noyce,176.0,149.0,Holmes Osborne,83.0,Tzi Ma,268.0,Brendan Fraser,3000.0,983,3431,24019,6308284566.0
Ghost Town,2008,Comedy|Drama|Fantasy|Romance,6.7,20000000.0,13214030.0,David Koepp,192.0,210.0,Jordan Carlos,31.0,Dequina Moore,41.0,Aasif Mandvi,346.0,0,500,60516,6801421733.0
Let Me In,2010,Drama|Fantasy|Horror|Mystery,7.2,20000000.0,12134420.0,Matt Reeves,198.0,390.0,Kodi Smit-McPhee,884.0,Dylan Minnette,1000.0,Chloë Grace Moretz,17000.0,25000,20258,92237,6969894715.0
Three to Tango,1999,Comedy|Romance,6.1,20000000.0,10544143.0,Damon Santostefano,4.0,81.0,David Ramsey,677.0,Oliver Platt,1000.0,Matthew Perry,2000.0,311,4843,16372,6062415429.0
Everyone Says I Love You,1996,Comedy|Musical|Romance,6.8,20000000.0,9714482.0,Woody Allen,11000.0,69.0,Jeff DeRocker,2.0,Gaby Hoffmann,612.0,Natasha Lyonne,1000.0,0,1614,30083,5811694918.0
Sweet Charity,1969,Comedy|Drama|Music|Musical|Romance,7.0,20000000.0,48468407.52680933,Bob Fosse,189.0,15.0,Ben Vereen,388.0,Ricardo Montalban,641.0,Sammy Davis Jr.,683.0,548,2172,3454,3614592846.0
Inherent Vice,2014,Comedy|Crime|Drama|Mystery|Romance,6.7,20000000.0,8093318.0,Paul Thomas Anderson,0.0,401.0,Serena Scott Thomas,175.0,Katherine Waterston,178.0,Martin Dew,204.0,18000,707,61935,7317304568.0
Willard,2003,Drama|Horror|Sci-Fi|Thriller,6.2,22000000.0,6852144.0,Glen Morgan,17.0,129.0,Jackie Burroughs,86.0,Ty Olsson,429.0,Laura Harring,669.0,0,1267,15169,6389592840.0
Alone in the Dark,2005,Horror|Sci-Fi,2.3,20000000.0,5132655.0,Uwe Boll,892.0,148.0,Karin Konoval,81.0,Darren Shahlavi,294.0,Catherine Lough Haggquist,310.0,1000,838,37626,6552787172.0
Bandslam,2009,Comedy|Drama|Family|Music|Romance,6.4,20000000.0,5205343.0,Todd Graff,650.0,79.0,Ryan Donowho,181.0,Charlie Saxton,224.0,Scott Porter,690.0,1000,1573,11958,6885608628.0
Birth,2004,Drama|Mystery|Romance|Thriller,6.1,20000000.0,5005883.0,Jonathan Glazer,143.0,167.0,Danny Huston,430.0,Anne Heche,681.0,Cameron Bright,829.0,0,2295,29649,6471033757.0
Passchendaele,2008,Drama|History|Romance|War,6.5,20000000.0,48468407.52680933,Paul Gross,329.0,25.0,Caroline Dhavernas,544.0,Michael Greyeyes,912.0,Landon Liboiron,1000.0,971,3493,6904,6801421733.0
The Brothers Bloom,2008,Adventure|Comedy|Drama|Romance,6.9,20000000.0,3519627.0,Rian Johnson,0.0,182.0,Nora Zehetner,446.0,Maximilian Schell,877.0,Zachary Gordon,975.0,0,3014,41737,6801421733.0
"Synecdoche, New York",2008,Comedy|Drama|Romance,7.5,21000000.0,3081925.0,Charlie Kaufman,0.0,245.0,Samantha Morton,631.0,Jennifer Jason Leigh,1000.0,Philip Seymour Hoffman,22000.0,13000,24732,55842,6801421733.0
Bon voyage,2003,Comedy|Drama|Mystery|Romance|Thriller|War,6.9,20000000.0,2353728.0,Jean-Paul Rappeneau,22.0,69.0,Virginie Ledoyen,413.0,Peter Coyote,548.0,Isabelle Adjani,572.0,235,1776,4293,6389592840.0
The Yards,2000,Crime|Drama|Romance|Thriller,6.4,24000000.0,882710.0,James Gray,115.0,93.0,Faye Dunaway,977.0,Ellen Burstyn,1000.0,Charlize Theron,9000.0,401,11433,16215,6144444748.0
By the Sea,2015,Drama|Romance,5.3,10000000.0,531009.0,Angelina Jolie Pitt,11000.0,131.0,Melvil Poupaud,188.0,Angelina Jolie Pitt,11000.0,Brad Pitt,11000.0,0,22319,7976,7404251118.0
All Good Things,2010,Crime|Drama|Mystery|Romance|Thriller,6.3,39752620.436387606,578382.0,Andrew Jarecki,46.0,140.0,Frank Langella,902.0,Kirsten Dunst,4000.0,Ryan Gosling,33000.0,0,39515,41249,6969894715.0
Rapa Nui,1994,Action|Adventure|Drama|History|Romance,6.4,20000000.0,305070.0,Kevin Reynolds,58.0,9.0,Sandrine Holt,324.0,Jason Scott Lee,533.0,Esai Morales,699.0,399,1592,3843,5642156981.0
